Booking_ID,Booking_Status,Booking_Value,Customer_ID,Driver_ID,Pickup_Location,Drop_Location,Ride_Distance(km),Ride_Time(min),Date,Time,Vehicle_Type,Vehicle_Image,Payment_Method,Customer_Rating,Driver_Rating,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Total_Bookings,Canceled_Bookings,Canceled_Percentage,V_TAT,C_TAT
RAP20250703185,Completed,92.41,CUST_9035,DR_346,Pune,Chennai,14.79,49,2025-01-07,10:06:00,Bike,rapido_bike.png,Wallet,3.6,4.6,0.0,0.0,0.0,None,979.0,112.0,11.44,15.0,23.0
RAP20250703186,Completed,248.52,CUST_1621,DR_381,Pune,Hyderabad,22.52,34,2025-08-07,08:22:00,Bike,rapido_auto.png,UPI,4.0,3.9,0.0,0.0,0.0,None,929.0,118.0,12.7,19.0,37.0
RAP20250703187,Completed,157.59,CUST_2478,DR_935,Bengaluru,Hyderabad,3.0,20,2025-04-07,07:55:00,Bike,rapido_bike.png,UPI,4.6,4.5,0.0,0.0,0.0,None,952.0,117.0,12.29,11.0,32.0
RAP20250703188,Completed,154.63,CUST_1920,DR_640,Bengaluru,Delhi,9.32,49,2025-07-26,17:24:00,Auto,rapido_bike.png,UPI,4.0,3.5,0.0,0.0,0.0,None,1009.0,133.0,13.18,16.0,21.0
RAP20250703189,Cancelled,78.59,CUST_4811,DR_743,Bengaluru,Delhi,10.58,20,2025-07-24,20:38:00,Auto,rapido_auto.png,Wallet,3.4,3.6,1.0,0.0,0.0,None,922.0,108.0,11.71,7.0,22.0
RAP20250703190,Completed,119.91,CUST_4584,DR_357,Chennai,Hyderabad,2.91,29,2025-12-07,21:00:00,Bike,rapido_auto.png,UPI,3.2,3.0,0.0,0.0,0.0,None,1006.0,117.0,11.63,23.0,24.0
RAP20250703191,Completed,57.28,CUST_1326,DR_675,Delhi,Hyderabad,23.19,30,2025-07-31,03:59:00,Bike,rapido_bike.png,Wallet,3.5,4.3,0.0,0.0,0.0,None,966.0,106.0,10.97,9.0,6.0
RAP20250703192,Cancelled,197.76,CUST_9625,DR_378,Hyderabad,Delhi,8.26,26,2025-06-07,13:33:00,Bike,rapido_bike.png,UPI,3.1,3.7,0.0,1.0,0.0,None,987.0,120.0,12.16,13.0,37.0
RAP20250703193,Incomplete,102.86,CUST_8831,DR_293,Bengaluru,Chennai,19.87,25,2025-07-14,02:09:00,Auto,rapido_auto.png,Wallet,4.0,3.3,0.0,0.0,1.0,Network issue,957.0,113.0,11.81,26.0,26.0
RAP20250703194,Completed,195.43,CUST_1011,DR_992,Hyderabad,Hyderabad,12.49,15,2025-07-25,01:31:00,Auto,rapido_bike.png,Wallet,3.6,4.4,0.0,0.0,0.0,None,964.0,134.0,13.9,24.0,30.0
RAP20250703195,Completed,111.77,CUST_6435,DR_863,Bengaluru,Pune,12.05,31,2025-12-07,10:55:00,Auto,rapido_auto.png,UPI,3.9,4.6,0.0,0.0,0.0,None,1006.0,117.0,11.63,24.0,34.0
RAP20250703196,Completed,247.53,CUST_4300,DR_585,Pune,Hyderabad,21.43,42,2025-05-07,00:03:00,Auto,rapido_bike.png,Wallet,4.1,4.5,0.0,0.0,0.0,None,1003.0,114.0,11.37,13.0,39.0
RAP20250703197,Incomplete,67.65,CUST_3137,DR_932,Pune,Pune,9.36,15,2025-12-07,00:25:00,Bike,rapido_auto.png,Wallet,4.1,4.4,0.0,0.0,1.0,Customer cancelled early,1006.0,117.0,11.63,27.0,10.0
RAP20250703198,Cancelled,30.34,CUST_6582,DR_574,Chennai,Delhi,2.46,52,2025-07-13,19:54:00,Bike,rapido_auto.png,Cash,4.2,3.4,0.0,1.0,0.0,None,972.0,114.0,11.73,17.0,12.0
RAP20250703199,Completed,160.86,CUST_3907,DR_134,Chennai,Chennai,13.65,51,2025-07-16,19:43:00,Bike,rapido_bike.png,Wallet,4.5,4.1,0.0,0.0,0.0,None,935.0,112.0,11.98,13.0,34.0
RAP20250703200,Completed,239.65,CUST_6301,DR_115,Hyderabad,Bengaluru,7.1,29,2025-07-15,02:22:00,Bike,rapido_bike.png,UPI,4.5,4.9,0.0,0.0,0.0,None,958.0,109.0,11.38,5.0,8.0
RAP20250703201,Completed,172.35,CUST_1975,DR_807,Chennai,Bengaluru,9.6,38,2025-07-28,11:33:00,Bike,rapido_bike.png,Wallet,3.1,3.1,0.0,0.0,0.0,None,999.0,115.0,11.51,24.0,25.0
RAP20250703202,Completed,48.86,CUST_1359,DR_530,Delhi,Bengaluru,9.93,57,2025-07-25,11:59:00,Auto,rapido_auto.png,Wallet,3.8,4.5,0.0,0.0,0.0,None,964.0,134.0,13.9,23.0,19.0
RAP20250703203,Completed,148.91,CUST_3420,DR_276,Delhi,Delhi,22.4,22,2025-09-07,18:14:00,Bike,rapido_bike.png,UPI,3.9,4.8,0.0,0.0,0.0,None,986.0,119.0,12.07,12.0,34.0
RAP20250703204,Cancelled,230.09,CUST_3320,DR_929,Delhi,Delhi,21.92,24,2025-07-28,18:57:00,Bike,rapido_bike.png,UPI,3.7,4.2,0.0,1.0,0.0,None,999.0,115.0,11.51,28.0,14.0
RAP20250703205,Completed,31.43,CUST_2817,DR_598,Chennai,Hyderabad,23.45,57,2025-07-20,21:10:00,Auto,rapido_auto.png,Wallet,4.5,3.2,0.0,0.0,0.0,None,906.0,109.0,12.03,13.0,19.0
RAP20250703206,Cancelled,66.72,CUST_9622,DR_684,Bengaluru,Chennai,15.03,19,2025-07-24,04:55:00,Bike,rapido_auto.png,UPI,3.1,3.7,0.0,1.0,0.0,None,922.0,108.0,11.71,20.0,39.0
RAP20250703207,Cancelled,209.2,CUST_6978,DR_438,Hyderabad,Chennai,15.46,18,2025-07-18,08:16:00,Bike,rapido_auto.png,Wallet,3.8,3.8,1.0,0.0,0.0,None,977.0,117.0,11.98,19.0,5.0
RAP20250703208,Completed,226.66,CUST_2188,DR_829,Hyderabad,Hyderabad,13.04,14,2025-02-07,10:22:00,Bike,rapido_auto.png,UPI,4.1,4.8,0.0,0.0,0.0,None,998.0,122.0,12.22,5.0,24.0
RAP20250703209,Completed,185.58,CUST_7120,DR_776,Hyderabad,Chennai,18.76,44,2025-07-17,13:21:00,Bike,rapido_bike.png,Wallet,3.8,4.9,0.0,0.0,0.0,None,994.0,133.0,13.38,13.0,11.0
RAP20250703210,Completed,248.14,CUST_7481,DR_690,Bengaluru,Chennai,23.18,6,2025-07-18,05:13:00,Bike,rapido_bike.png,Wallet,3.4,3.7,0.0,0.0,0.0,None,977.0,117.0,11.98,19.0,21.0
RAP20250703211,Completed,49.85,CUST_2655,DR_443,Chennai,Hyderabad,2.1,50,2025-03-07,05:08:00,Bike,rapido_bike.png,Cash,3.3,3.8,0.0,0.0,0.0,None,940.0,109.0,11.6,14.0,13.0
RAP20250703212,Completed,150.05,CUST_6514,DR_997,Bengaluru,Delhi,7.92,27,2025-07-22,03:19:00,Bike,rapido_bike.png,UPI,3.2,4.8,0.0,0.0,0.0,None,963.0,115.0,11.94,13.0,15.0
RAP20250703213,Completed,180.7,CUST_5944,DR_826,Pune,Bengaluru,2.71,8,2025-04-07,23:34:00,Auto,rapido_bike.png,Wallet,3.7,4.7,0.0,0.0,0.0,None,952.0,117.0,12.29,25.0,38.0
RAP20250703214,Completed,184.58,CUST_6285,DR_227,Bengaluru,Hyderabad,9.5,19,2025-07-22,19:19:00,Bike,rapido_auto.png,Cash,4.7,3.2,0.0,0.0,0.0,None,963.0,115.0,11.94,23.0,17.0
RAP20250703215,Completed,204.57,CUST_3235,DR_412,Chennai,Hyderabad,21.43,53,2025-02-07,08:49:00,Auto,rapido_bike.png,UPI,4.3,3.2,0.0,0.0,0.0,None,998.0,122.0,12.22,12.0,28.0
RAP20250703216,Completed,231.88,CUST_3580,DR_930,Bengaluru,Bengaluru,12.84,48,2025-11-07,02:12:00,Bike,rapido_bike.png,UPI,4.7,3.3,0.0,0.0,0.0,None,994.0,124.0,12.47,27.0,37.0
RAP20250703217,Completed,109.56,CUST_8157,DR_285,Chennai,Bengaluru,22.43,19,2025-07-23,19:51:00,Bike,rapido_bike.png,Wallet,3.0,4.2,0.0,0.0,0.0,None,952.0,96.0,10.08,5.0,39.0
RAP20250703218,Completed,39.45,CUST_8982,DR_708,Bengaluru,Pune,21.71,44,2025-07-27,18:36:00,Bike,rapido_bike.png,UPI,4.5,3.1,0.0,0.0,0.0,None,961.0,112.0,11.65,21.0,18.0
RAP20250703219,Completed,109.74,CUST_6198,DR_463,Bengaluru,Pune,4.83,33,2025-07-13,11:41:00,Auto,rapido_bike.png,UPI,3.2,3.7,0.0,0.0,0.0,None,972.0,114.0,11.73,27.0,38.0
RAP20250703220,Completed,177.76,CUST_3854,DR_361,Hyderabad,Pune,8.17,37,2025-06-07,02:58:00,Bike,rapido_bike.png,UPI,4.6,3.7,0.0,0.0,0.0,None,987.0,120.0,12.16,8.0,39.0
RAP20250703221,Completed,76.96,CUST_6846,DR_391,Hyderabad,Delhi,14.55,57,2025-07-15,14:25:00,Bike,rapido_bike.png,Wallet,3.5,3.7,0.0,0.0,0.0,None,958.0,109.0,11.38,8.0,13.0
RAP20250703222,Completed,208.19,CUST_4657,DR_727,Hyderabad,Hyderabad,10.1,56,2025-07-18,18:38:00,Bike,rapido_auto.png,UPI,3.1,3.9,0.0,0.0,0.0,None,977.0,117.0,11.98,21.0,32.0
RAP20250703223,Completed,78.35,CUST_3872,DR_866,Chennai,Pune,16.05,11,2025-07-31,06:13:00,Auto,rapido_bike.png,Wallet,3.6,3.3,0.0,0.0,0.0,None,966.0,106.0,10.97,21.0,28.0
RAP20250703224,Completed,32.21,CUST_7199,DR_496,Delhi,Delhi,15.52,22,2025-07-16,01:15:00,Bike,rapido_bike.png,UPI,4.8,4.7,0.0,0.0,0.0,None,935.0,112.0,11.98,24.0,15.0
RAP20250703225,Completed,141.78,CUST_6026,DR_538,Delhi,Bengaluru,2.25,26,2025-07-07,17:05:00,Bike,rapido_bike.png,UPI,3.5,4.7,0.0,0.0,0.0,None,969.0,111.0,11.46,27.0,21.0
RAP20250703226,Cancelled,189.82,CUST_5825,DR_689,Delhi,Pune,10.85,29,2025-04-07,10:27:00,Auto,rapido_bike.png,Wallet,3.3,4.8,1.0,0.0,0.0,None,952.0,117.0,12.29,28.0,25.0
RAP20250703227,Completed,106.92,CUST_3086,DR_437,Delhi,Hyderabad,12.05,8,2025-08-07,18:20:00,Bike,rapido_auto.png,UPI,4.3,5.0,0.0,0.0,0.0,None,929.0,118.0,12.7,28.0,13.0
RAP20250703228,Completed,194.76,CUST_3911,DR_400,Chennai,Chennai,22.41,49,2025-07-28,18:58:00,Auto,rapido_bike.png,UPI,3.8,3.6,0.0,0.0,0.0,None,999.0,115.0,11.51,18.0,16.0
RAP20250703229,Completed,126.45,CUST_1029,DR_241,Hyderabad,Delhi,18.22,9,2025-07-19,01:30:00,Auto,rapido_bike.png,UPI,4.4,3.1,0.0,0.0,0.0,None,980.0,121.0,12.35,20.0,24.0
RAP20250703230,Completed,67.78,CUST_7415,DR_955,Hyderabad,Delhi,6.97,16,2025-07-14,00:22:00,Bike,rapido_auto.png,UPI,4.6,3.0,0.0,0.0,0.0,None,957.0,113.0,11.81,10.0,17.0
RAP20250703231,Completed,49.92,CUST_1530,DR_186,Hyderabad,Bengaluru,15.25,26,2025-07-18,23:42:00,Bike,rapido_auto.png,UPI,4.4,4.0,0.0,0.0,0.0,None,977.0,117.0,11.98,16.0,36.0
RAP20250703232,Completed,186.33,CUST_3983,DR_859,Chennai,Bengaluru,11.28,45,2025-05-07,21:48:00,Auto,rapido_auto.png,UPI,3.5,4.5,0.0,0.0,0.0,None,1003.0,114.0,11.37,15.0,37.0
RAP20250703233,Completed,114.86,CUST_6213,DR_869,Bengaluru,Bengaluru,22.65,27,2025-07-25,13:38:00,Bike,rapido_auto.png,UPI,4.4,4.4,0.0,0.0,0.0,None,964.0,134.0,13.9,23.0,5.0
RAP20250703234,Completed,230.81,CUST_4619,DR_813,Pune,Pune,2.33,8,2025-08-07,11:45:00,Bike,rapido_bike.png,Card,3.8,3.9,0.0,0.0,0.0,None,929.0,118.0,12.7,18.0,22.0
RAP20250703235,Completed,148.86,CUST_2705,DR_587,Chennai,Bengaluru,24.92,31,2025-02-07,02:00:00,Auto,rapido_auto.png,UPI,3.1,4.6,0.0,0.0,0.0,None,998.0,122.0,12.22,10.0,13.0
RAP20250703236,Completed,106.66,CUST_9129,DR_962,Bengaluru,Chennai,4.66,6,2025-07-23,13:52:00,Bike,rapido_auto.png,Wallet,3.4,4.3,0.0,0.0,0.0,None,952.0,96.0,10.08,8.0,8.0
RAP20250703237,Completed,106.78,CUST_3304,DR_812,Hyderabad,Delhi,16.33,44,2025-07-17,06:26:00,Bike,rapido_auto.png,UPI,3.6,3.1,0.0,0.0,0.0,None,994.0,133.0,13.38,8.0,37.0
RAP20250703238,Incomplete,58.92,CUST_6425,DR_814,Hyderabad,Delhi,8.48,40,2025-07-16,03:41:00,Bike,rapido_bike.png,Wallet,4.6,3.6,0.0,0.0,1.0,Weather issue,935.0,112.0,11.98,12.0,38.0
RAP20250703239,Completed,160.63,CUST_2274,DR_462,Delhi,Bengaluru,13.46,23,2025-07-20,02:51:00,Bike,rapido_auto.png,UPI,3.6,4.8,0.0,0.0,0.0,None,906.0,109.0,12.03,24.0,29.0
RAP20250703240,Completed,158.08,CUST_4899,DR_965,Delhi,Hyderabad,8.64,12,2025-07-20,04:33:00,Auto,rapido_auto.png,UPI,3.2,4.7,0.0,0.0,0.0,None,906.0,109.0,12.03,27.0,38.0
RAP20250703241,Completed,206.0,CUST_6682,DR_545,Bengaluru,Delhi,11.74,55,2025-03-07,15:18:00,Auto,rapido_bike.png,Wallet,4.8,3.6,0.0,0.0,0.0,None,940.0,109.0,11.6,18.0,7.0
RAP20250703242,Completed,74.26,CUST_6234,DR_233,Pune,Pune,6.94,30,2025-12-07,01:45:00,Bike,rapido_bike.png,UPI,3.2,3.8,0.0,0.0,0.0,None,1006.0,117.0,11.63,26.0,29.0
RAP20250703243,Completed,93.97,CUST_3750,DR_586,Bengaluru,Hyderabad,3.44,19,2025-01-07,16:41:00,Bike,rapido_bike.png,UPI,4.0,4.4,0.0,0.0,0.0,None,979.0,112.0,11.44,27.0,19.0
RAP20250703244,Completed,51.39,CUST_2453,DR_451,Bengaluru,Hyderabad,16.14,10,2025-11-07,03:04:00,Auto,rapido_auto.png,UPI,4.3,3.7,0.0,0.0,0.0,None,994.0,124.0,12.47,12.0,29.0
RAP20250703245,Completed,94.98,CUST_6500,DR_272,Pune,Chennai,22.08,20,2025-07-24,14:52:00,Bike,rapido_auto.png,UPI,4.3,4.7,0.0,0.0,0.0,None,922.0,108.0,11.71,16.0,28.0
RAP20250703246,Completed,124.18,CUST_8317,DR_612,Bengaluru,Bengaluru,14.69,48,2025-07-17,06:01:00,Bike,rapido_bike.png,Cash,4.9,4.8,0.0,0.0,0.0,None,994.0,133.0,13.38,24.0,22.0
RAP20250703247,Completed,242.09,CUST_1186,DR_107,Bengaluru,Pune,12.42,51,2025-07-22,21:24:00,Auto,rapido_bike.png,Wallet,3.6,4.0,0.0,0.0,0.0,None,963.0,115.0,11.94,13.0,38.0
RAP20250703248,Completed,173.67,CUST_5345,DR_112,Chennai,Hyderabad,2.14,51,2025-07-23,18:50:00,Bike,rapido_bike.png,UPI,3.9,4.5,0.0,0.0,0.0,None,952.0,96.0,10.08,28.0,16.0
RAP20250703249,Cancelled,202.23,CUST_4435,DR_214,Pune,Hyderabad,13.05,28,2025-07-21,19:14:00,Bike,rapido_auto.png,UPI,4.5,4.9,0.0,1.0,0.0,None,970.0,108.0,11.13,7.0,19.0
RAP20250703250,Completed,101.61,CUST_5088,DR_524,Hyderabad,Bengaluru,18.8,10,2025-04-07,16:09:00,Bike,rapido_auto.png,Wallet,4.7,4.2,0.0,0.0,0.0,None,952.0,117.0,12.29,26.0,13.0
RAP20250703251,Completed,61.79,CUST_2110,DR_860,Delhi,Pune,5.22,19,2025-07-22,02:17:00,Bike,rapido_bike.png,UPI,4.4,4.3,0.0,0.0,0.0,None,963.0,115.0,11.94,12.0,37.0
RAP20250703252,Completed,86.48,CUST_6742,DR_835,Hyderabad,Bengaluru,19.46,7,2025-09-07,10:08:00,Bike,rapido_auto.png,UPI,4.1,3.9,0.0,0.0,0.0,None,986.0,119.0,12.07,29.0,25.0
RAP20250703253,Completed,86.42,CUST_5205,DR_985,Hyderabad,Pune,12.87,48,2025-08-07,17:28:00,Bike,rapido_auto.png,UPI,4.3,4.0,0.0,0.0,0.0,None,929.0,118.0,12.7,24.0,26.0
RAP20250703254,Completed,158.29,CUST_2770,DR_168,Delhi,Bengaluru,19.43,31,2025-07-20,16:37:00,Bike,rapido_auto.png,Card,3.4,3.9,0.0,0.0,0.0,None,906.0,109.0,12.03,21.0,8.0
RAP20250703255,Completed,105.12,CUST_1020,DR_763,Delhi,Bengaluru,4.99,50,2025-07-20,19:48:00,Bike,rapido_auto.png,Wallet,4.5,4.6,0.0,0.0,0.0,None,906.0,109.0,12.03,19.0,39.0
RAP20250703256,Completed,218.63,CUST_1788,DR_557,Bengaluru,Bengaluru,6.24,54,2025-07-28,18:56:00,Auto,rapido_auto.png,UPI,3.9,4.8,0.0,0.0,0.0,None,999.0,115.0,11.51,13.0,30.0
RAP20250703257,Completed,247.48,CUST_7323,DR_309,Pune,Chennai,11.99,8,2025-07-24,18:25:00,Bike,rapido_auto.png,Card,4.5,4.5,0.0,0.0,0.0,None,922.0,108.0,11.71,8.0,31.0
RAP20250703258,Completed,105.53,CUST_8179,DR_377,Delhi,Bengaluru,12.7,11,2025-07-18,04:32:00,Auto,rapido_bike.png,Wallet,4.0,3.0,0.0,0.0,0.0,None,977.0,117.0,11.98,5.0,34.0
RAP20250703259,Completed,185.11,CUST_7875,DR_413,Pune,Hyderabad,24.86,42,2025-07-29,18:15:00,Bike,rapido_auto.png,UPI,3.8,4.1,0.0,0.0,0.0,None,969.0,105.0,10.84,19.0,31.0
RAP20250703260,Cancelled,174.65,CUST_3725,DR_572,Bengaluru,Chennai,24.67,41,2025-08-07,00:49:00,Auto,rapido_bike.png,Wallet,3.7,4.3,0.0,1.0,0.0,None,929.0,118.0,12.7,7.0,20.0
RAP20250703261,Completed,72.78,CUST_7783,DR_693,Hyderabad,Bengaluru,12.24,30,2025-07-15,20:11:00,Bike,rapido_bike.png,Wallet,3.7,4.2,0.0,0.0,0.0,None,958.0,109.0,11.38,22.0,25.0
RAP20250703262,Completed,231.96,CUST_9078,DR_778,Delhi,Pune,7.14,11,2025-07-16,17:18:00,Bike,rapido_bike.png,UPI,3.4,3.3,0.0,0.0,0.0,None,935.0,112.0,11.98,19.0,20.0
RAP20250703263,Completed,73.88,CUST_7204,DR_901,Delhi,Delhi,17.78,6,2025-04-07,01:23:00,Bike,rapido_auto.png,UPI,4.1,3.7,0.0,0.0,0.0,None,952.0,117.0,12.29,14.0,39.0
RAP20250703264,Completed,192.13,CUST_6754,DR_391,Bengaluru,Chennai,6.05,57,2025-07-25,04:04:00,Bike,rapido_auto.png,Cash,4.0,4.6,0.0,0.0,0.0,None,964.0,134.0,13.9,26.0,23.0
RAP20250703265,Completed,106.47,CUST_9946,DR_813,Pune,Pune,7.99,47,2025-04-07,16:22:00,Bike,rapido_bike.png,Cash,4.4,4.6,0.0,0.0,0.0,None,952.0,117.0,12.29,15.0,19.0
RAP20250703266,Completed,110.76,CUST_7149,DR_869,Pune,Chennai,14.16,44,2025-05-07,01:20:00,Bike,rapido_auto.png,UPI,3.0,3.2,0.0,0.0,0.0,None,1003.0,114.0,11.37,20.0,16.0
RAP20250703267,Completed,130.2,CUST_2661,DR_426,Chennai,Pune,23.72,32,2025-07-31,12:55:00,Bike,rapido_bike.png,UPI,3.8,4.0,0.0,0.0,0.0,None,966.0,106.0,10.97,20.0,27.0
RAP20250703268,Completed,220.19,CUST_8855,DR_699,Hyderabad,Hyderabad,2.18,33,2025-08-07,01:35:00,Bike,rapido_auto.png,Wallet,3.8,3.3,0.0,0.0,0.0,None,929.0,118.0,12.7,5.0,19.0
RAP20250703269,Completed,60.86,CUST_4695,DR_288,Chennai,Pune,17.35,58,2025-09-07,06:47:00,Bike,rapido_auto.png,Cash,3.6,4.5,0.0,0.0,0.0,None,986.0,119.0,12.07,7.0,34.0
RAP20250703270,Completed,42.01,CUST_3664,DR_339,Pune,Hyderabad,21.83,52,2025-07-30,03:36:00,Auto,rapido_bike.png,Cash,3.9,3.4,0.0,0.0,0.0,None,950.0,103.0,10.84,20.0,22.0
RAP20250703271,Completed,118.45,CUST_8393,DR_420,Chennai,Pune,18.74,46,2025-07-17,03:09:00,Bike,rapido_auto.png,Cash,4.2,4.6,0.0,0.0,0.0,None,994.0,133.0,13.38,13.0,19.0
RAP20250703272,Completed,42.23,CUST_2207,DR_790,Pune,Chennai,12.83,5,2025-07-26,20:26:00,Bike,rapido_bike.png,Card,3.3,4.9,0.0,0.0,0.0,None,1009.0,133.0,13.18,28.0,19.0
RAP20250703273,Completed,181.27,CUST_1547,DR_220,Delhi,Delhi,21.65,22,2025-06-07,01:16:00,Bike,rapido_auto.png,UPI,3.4,5.0,0.0,0.0,0.0,None,987.0,120.0,12.16,16.0,6.0
RAP20250703274,Completed,197.27,CUST_5831,DR_935,Bengaluru,Chennai,19.88,23,2025-07-31,22:46:00,Bike,rapido_auto.png,Wallet,4.1,4.0,0.0,0.0,0.0,None,966.0,106.0,10.97,21.0,34.0
RAP20250703275,Cancelled,218.04,CUST_1328,DR_519,Chennai,Hyderabad,18.74,52,2025-07-16,17:22:00,Bike,rapido_auto.png,UPI,4.6,3.5,1.0,0.0,0.0,None,935.0,112.0,11.98,12.0,22.0
RAP20250703276,Cancelled,193.65,CUST_6221,DR_828,Delhi,Pune,3.99,49,2025-01-07,23:33:00,Bike,rapido_bike.png,UPI,4.1,3.5,1.0,0.0,0.0,None,979.0,112.0,11.44,23.0,6.0
RAP20250703277,Cancelled,231.6,CUST_5278,DR_317,Delhi,Pune,18.06,24,2025-04-07,18:26:00,Bike,rapido_auto.png,Cash,3.0,4.1,1.0,0.0,0.0,None,952.0,117.0,12.29,25.0,37.0
RAP20250703278,Completed,194.63,CUST_2715,DR_664,Bengaluru,Pune,5.16,34,2025-07-31,10:16:00,Bike,rapido_auto.png,Wallet,3.5,4.9,0.0,0.0,0.0,None,966.0,106.0,10.97,7.0,15.0
RAP20250703279,Completed,235.94,CUST_2215,DR_333,Bengaluru,Delhi,22.6,34,2025-02-07,19:59:00,Bike,rapido_bike.png,Cash,3.1,3.4,0.0,0.0,0.0,None,998.0,122.0,12.22,16.0,29.0
RAP20250703280,Completed,72.48,CUST_6600,DR_943,Delhi,Chennai,16.73,11,2025-03-07,17:04:00,Bike,rapido_bike.png,Wallet,4.2,3.2,0.0,0.0,0.0,None,940.0,109.0,11.6,22.0,13.0
RAP20250703281,Completed,139.97,CUST_3787,DR_266,Delhi,Chennai,22.13,26,2025-10-07,17:17:00,Bike,rapido_auto.png,UPI,4.0,4.6,0.0,0.0,0.0,None,953.0,113.0,11.86,12.0,34.0
RAP20250703282,Completed,248.66,CUST_7151,DR_532,Chennai,Pune,5.52,27,2025-10-07,08:00:00,Bike,rapido_bike.png,Cash,3.5,3.4,0.0,0.0,0.0,None,953.0,113.0,11.86,11.0,5.0
RAP20250703283,Cancelled,179.95,CUST_3636,DR_385,Chennai,Pune,15.1,39,2025-07-19,19:55:00,Bike,rapido_auto.png,UPI,3.6,4.9,1.0,0.0,0.0,None,980.0,121.0,12.35,20.0,12.0
RAP20250703284,Cancelled,223.3,CUST_2228,DR_849,Hyderabad,Pune,1.83,19,2025-07-25,07:34:00,Bike,rapido_bike.png,UPI,3.6,4.7,1.0,0.0,0.0,None,964.0,134.0,13.9,5.0,31.0
RAP20250703285,Completed,36.69,CUST_9962,DR_626,Hyderabad,Chennai,3.68,39,2025-07-16,13:22:00,Bike,rapido_auto.png,UPI,3.7,3.2,0.0,0.0,0.0,None,935.0,112.0,11.98,26.0,21.0
RAP20250703286,Completed,221.79,CUST_2525,DR_720,Delhi,Delhi,9.66,14,2025-07-17,09:29:00,Auto,rapido_bike.png,UPI,5.0,4.5,0.0,0.0,0.0,None,994.0,133.0,13.38,10.0,14.0
RAP20250703287,Completed,183.5,CUST_6536,DR_598,Hyderabad,Pune,8.15,28,2025-09-07,02:39:00,Bike,rapido_bike.png,Cash,4.0,4.6,0.0,0.0,0.0,None,986.0,119.0,12.07,26.0,5.0
RAP20250703288,Completed,67.57,CUST_8909,DR_835,Delhi,Pune,20.31,42,2025-07-18,05:57:00,Bike,rapido_auto.png,UPI,3.8,4.0,0.0,0.0,0.0,None,977.0,117.0,11.98,29.0,12.0
RAP20250703289,Cancelled,35.65,CUST_1507,DR_193,Bengaluru,Delhi,14.28,7,2025-07-19,15:41:00,Auto,rapido_bike.png,Cash,4.2,4.0,1.0,0.0,0.0,None,980.0,121.0,12.35,17.0,38.0
RAP20250703290,Completed,87.18,CUST_8066,DR_803,Bengaluru,Delhi,22.76,53,2025-02-07,01:43:00,Auto,rapido_auto.png,Wallet,3.6,3.3,0.0,0.0,0.0,None,998.0,122.0,12.22,22.0,9.0
RAP20250703291,Completed,231.47,CUST_3703,DR_799,Chennai,Pune,23.88,49,2025-07-22,11:16:00,Bike,rapido_auto.png,UPI,3.2,3.3,0.0,0.0,0.0,None,963.0,115.0,11.94,24.0,20.0
RAP20250703292,Cancelled,176.99,CUST_8113,DR_972,Pune,Hyderabad,21.97,20,2025-07-27,16:29:00,Bike,rapido_bike.png,Wallet,4.5,4.4,1.0,0.0,0.0,None,961.0,112.0,11.65,11.0,38.0
RAP20250703293,Completed,232.28,CUST_3573,DR_147,Delhi,Delhi,8.19,58,2025-07-20,09:33:00,Bike,rapido_auto.png,UPI,3.1,4.8,0.0,0.0,0.0,None,906.0,109.0,12.03,16.0,22.0
RAP20250703294,Completed,128.15,CUST_1877,DR_154,Chennai,Delhi,15.87,32,2025-07-22,15:02:00,Bike,rapido_bike.png,UPI,3.2,3.9,0.0,0.0,0.0,None,963.0,115.0,11.94,25.0,26.0
RAP20250703295,Incomplete,236.06,CUST_2659,DR_192,Hyderabad,Chennai,19.4,30,2025-07-20,10:25:00,Auto,rapido_auto.png,UPI,4.4,4.2,0.0,0.0,1.0,Weather issue,906.0,109.0,12.03,29.0,37.0
RAP20250703296,Completed,131.85,CUST_6424,DR_555,Delhi,Bengaluru,13.98,12,2025-07-26,12:09:00,Auto,rapido_bike.png,Wallet,4.1,3.6,0.0,0.0,0.0,None,1009.0,133.0,13.18,22.0,34.0
RAP20250703297,Completed,74.94,CUST_4367,DR_113,Chennai,Pune,9.34,38,2025-07-13,07:01:00,Auto,rapido_auto.png,Wallet,3.8,4.8,0.0,0.0,0.0,None,972.0,114.0,11.73,29.0,7.0
RAP20250703298,Completed,63.31,CUST_4112,DR_576,Hyderabad,Bengaluru,5.79,58,2025-09-07,23:03:00,Bike,rapido_auto.png,UPI,3.4,4.4,0.0,0.0,0.0,None,986.0,119.0,12.07,29.0,14.0
RAP20250703299,Completed,248.64,CUST_7705,DR_669,Delhi,Bengaluru,24.14,30,2025-07-18,11:25:00,Bike,rapido_bike.png,Cash,3.9,4.4,0.0,0.0,0.0,None,977.0,117.0,11.98,11.0,31.0
RAP20250703300,Completed,103.45,CUST_9849,DR_205,Chennai,Pune,6.35,11,2025-07-28,00:37:00,Bike,rapido_auto.png,UPI,3.8,4.2,0.0,0.0,0.0,None,999.0,115.0,11.51,18.0,14.0
